user_id,flavor,rating
132,Vanilla,4
132,Orange Cream,5
132,Strawberry,5
132,Jackfruit,5
132,Neapolitan,5
132,Gulkand,4
132,Gajar Halwa,4
132,S'mores,5
132,Rabri,5
132,Pineapple,5
132,Custard,4
132,Watermelon Sorbet,5
132,Elaichi (Cardamom),4
132,Anjeer (Fig),4
132,Cookie Dough,5
132,Coconut,5
132,Ferrero Rocher,4
133,Tiramisu,5
133,Rajbhog,5
133,Litchi,4
133,Elaichi (Cardamom),5
133,Coffee,5
133,S'mores,5
133,Badam (Almond),5
133,Sitaphal (Custard Apple),4
133,Lemon Sorbet,4
133,Rabri,5
133,Salted Caramel,5
133,Mango Sorbet,3
133,Aamras,4
133,Chocolate Almond,5
133,Kaju Draksh,5
133,Strawberry,4
133,Mango Kulfi,5
133,Guava,4
134,Mango Sorbet,4
134,Badam (Almond),5
134,Cookies and Cream,4
134,Sweet Corn,5
134,Watermelon Sorbet,4
134,Rooh Afza,5
134,Biscoff,5
134,Caramel Swirl,5
134,Mint Chocolate Chip,5
134,Cookie Dough,4
134,Tiramisu,5
134,Lavender Honey,5
134,Salted Caramel,5
134,Anjeer (Fig),5
134,Peanut Butter Cup,5
134,Ferrero Rocher,5
135,Chocolate Almond,5
135,Jackfruit,5
135,Lemon Sorbet,2
135,Caramel Swirl,5
135,Gajar Halwa,5
135,Thandai,5
135,Coffee,5
135,Peanut Butter Cup,5
135,Peach,4
135,Tutti Frutti,4
135,Dry Fruit,5
135,Tiramisu,5
135,Kaju Draksh,5
135,Pan (Betel Leaf),5
135,Chikoo (Sapodilla),5
135,Mango Alphonso,4
135,Jamun,4
135,Biscoff,5
135,Litchi,5
136,Aamras,3
136,Sitaphal (Custard Apple),4
136,Anjeer (Fig),4
136,Salted Caramel,5
136,Gulkand,4
136,Neapolitan,5
136,Rooh Afza,4
136,Strawberry,3
136,Rocky Road,5
136,Tutti Frutti,3
136,Kesar (Saffron),4
136,Jackfruit,4
136,Chocolate Fudge,5
136,Chocolate,5
136,Watermelon Sorbet,2
136,Kaju Draksh,5
136,Red Velvet,5
137,Aamras,5
137,Pista (Pistachio),5
137,Tiramisu,5
137,Kesar Pista Kulfi,5
137,Gulkand,5
137,Rooh Afza,5
137,Pineapple,4
137,Rabri,5
137,Orange Cream,5
137,Rocky Road,4
137,Pan (Betel Leaf),5
137,Butterscotch,5
137,Black Currant,5
137,Cookies and Cream,4
137,Peanut Butter Cup,5
137,Hazelnut,5
137,Chocolate Fudge,4
137,Neapolitan,4
137,Custard,5
137,Strawberry Cheesecake,5
137,Mint Chocolate Chip,5
138,Rocky Road,5
138,Gulkand,5
138,Butterscotch,5
138,Neapolitan,5
138,Pista (Pistachio),5
138,Pineapple,4
138,Jamun,3
138,Matcha Green Tea,5
138,Tender Coconut,4
138,Sitaphal (Custard Apple),4
138,Jackfruit,3
138,Anjeer (Fig),4
138,Mango Kulfi,4
138,Salted Caramel,5
138,Lemon Sorbet,3
138,S'mores,5
138,Tutti Frutti,4
138,Rabri,5
138,Chocolate,5
138,Rooh Afza,5
138,Tiramisu,5
138,Sweet Corn,4
139,Red Velvet,5
139,Pan (Betel Leaf),5
139,Chocolate Almond,5
139,Badam (Almond),5
139,Mint Chocolate Chip,5
139,Salted Caramel,5
139,Mango Kulfi,5
139,Rocky Road,5
139,Chocolate,4
139,Neapolitan,5
139,Peach,5
139,Chocolate Fudge,4
139,Anjeer (Fig),5
139,Lemon Sorbet,3
139,Rooh Afza,5
139,Coconut,5
139,Black Currant,4
139,Custard,5
140,Lemon Sorbet,3
140,Anjeer (Fig),4
140,Chocolate,5
140,Cookies and Cream,5
140,Peanut Butter Cup,5
140,Thandai,5
140,Litchi,3
140,Lavender Honey,5
140,Butterscotch,5
140,Peach,3
140,Jamun,4
140,Tiramisu,5
140,S'mores,5
140,Gajar Halwa,5
140,Gulkand,4
140,Kaju Draksh,5
140,Birthday Cake,5
140,Mango Kulfi,4
141,Tiramisu,3
141,Rose (Gulab),5
141,Ferrero Rocher,1
141,Salted Caramel,5
141,Mango Sorbet,5
141,Caramel Swirl,4
141,Chocolate Almond,2
141,Black Currant,5
141,Litchi,5
141,Chocolate Fudge,2
141,Sitaphal (Custard Apple),5
141,Pan (Betel Leaf),5
141,Coconut,5
141,Red Velvet,3
141,Kesar (Saffron),4
142,Kesar Pista Kulfi,4
142,Chikoo (Sapodilla),5
142,Neapolitan,5
142,Rajbhog,4
142,Black Currant,5
142,Watermelon Sorbet,5
142,Ferrero Rocher,4
142,S'mores,5
142,Lavender Honey,5
142,Peanut Butter Cup,4
142,Gajar Halwa,5
142,Chocolate Almond,4
142,Cookie Dough,5
142,Salted Caramel,5
142,Matcha Green Tea,4
142,Badam (Almond),3
142,Thandai,4
142,Red Velvet,5
142,Tender Coconut,5
143,Peach,5
143,Black Currant,5
143,Aamras,5
143,Chikoo (Sapodilla),5
143,Tiramisu,4
143,Ferrero Rocher,4
143,Pineapple,5
143,Rocky Road,4
143,Chocolate Fudge,4
143,Jackfruit,5
143,Mango Sorbet,5
143,Elaichi (Cardamom),4
143,Guava,5
143,Salted Caramel,5
143,Pista (Pistachio),4
144,Rocky Road,5
144,Kaju Draksh,5
144,Salted Caramel,5
144,Strawberry Cheesecake,5
144,Tiramisu,5
144,Chocolate,4
144,Mango Alphonso,5
144,Blueberry Cheesecake,5
144,Strawberry,5
144,Chocolate Almond,5
144,Rajbhog,5
144,Pineapple,4
144,Pista (Pistachio),5
144,S'mores,4
144,Orange Cream,5
144,Lavender Honey,5
145,Sitaphal (Custard Apple),5
145,Mango Alphonso,5
145,Mint Chocolate Chip,4
145,Pista (Pistachio),4
145,Kesar Pista Kulfi,4
145,Custard,5
145,Neapolitan,5
145,Pineapple,5
145,Hazelnut,3
145,Peach,5
145,Malai Kulfi,4
145,Sweet Corn,5
145,Rose (Gulab),5
145,Chocolate Fudge,3
145,S'mores,4
145,Rabri,4
146,Tender Coconut,4
146,Rocky Road,4
146,Dry Fruit,4
146,Hazelnut,4
146,Thandai,4
146,Orange Cream,4
146,Lavender Honey,5
146,Mango Kulfi,5
146,Caramel Swirl,5
146,Rose (Gulab),5
146,Tiramisu,4
146,Matcha Green Tea,4
146,Sitaphal (Custard Apple),4
146,Black Currant,5
146,Birthday Cake,5
146,Watermelon Sorbet,5
146,Malai Kulfi,4
146,Salted Caramel,5
146,Peanut Butter Cup,4
146,Dark Chocolate,4
146,Chocolate,4
147,Tutti Frutti,4
147,Biscoff,5
147,Birthday Cake,5
147,Black Currant,4
147,Salted Caramel,5
147,Gajar Halwa,5
147,Kesar Pista Kulfi,5
147,Blueberry Cheesecake,4
147,Strawberry Cheesecake,4
147,Pan (Betel Leaf),5
147,Butterscotch,5
147,Litchi,3
147,Mango Sorbet,4
147,Badam (Almond),5
147,Jamun,4
147,Malai Kulfi,5
147,Sweet Corn,4
147,Pineapple,3
147,Hazelnut,5
148,Aamras,5
148,Gajar Halwa,4
148,Vanilla,5
148,Badam (Almond),4
148,Watermelon Sorbet,5
148,Elaichi (Cardamom),4
148,Jackfruit,5
148,Matcha Green Tea,4
148,Chocolate Fudge,4
148,Cookies and Cream,5
148,Mango Kulfi,5
148,Guava,5
148,Birthday Cake,5
148,Dry Fruit,4
148,Hazelnut,4
148,Tiramisu,5
148,Coconut,5
148,Tender Coconut,5
149,Ferrero Rocher,4
149,Matcha Green Tea,4
149,Thandai,4
149,Black Currant,4
149,Sitaphal (Custard Apple),5
149,Orange Cream,5
149,Malai Kulfi,4
149,Blueberry Cheesecake,5
149,Coconut,4
149,Neapolitan,5
149,Litchi,5
149,Rocky Road,4
149,Tutti Frutti,5
149,Biscoff,5
149,Rabri,4
149,Butterscotch,5
149,Rooh Afza,5
150,Birthday Cake,4
150,Coconut,5
150,Chikoo (Sapodilla),5
150,Hazelnut,3
150,Dark Chocolate,3
150,Jamun,5
150,Mango Kulfi,5
150,Malai Kulfi,4
150,Lavender Honey,5
150,Caramel Swirl,5
150,Litchi,5
150,Ferrero Rocher,2
150,Mango Sorbet,5
150,Rocky Road,2
150,Pineapple,5
150,Jackfruit,5
150,Black Currant,5
150,Gajar Halwa,4
150,Elaichi (Cardamom),5
150,Sitaphal (Custard Apple),5
150,Rabri,5
150,Orange Cream,5
151,Peach,5
151,Custard,5
151,Tiramisu,5
151,S'mores,5
151,Ferrero Rocher,5
151,Elaichi (Cardamom),5
151,Strawberry Cheesecake,5
151,Aamras,5
151,Chocolate Almond,5
151,Rocky Road,5
151,Cookies and Cream,5
151,Blueberry Cheesecake,5
151,Chikoo (Sapodilla),5
151,Tutti Frutti,5
151,Pineapple,5
152,Cookies and Cream,5
152,Aamras,4
152,Peach,4
152,Chikoo (Sapodilla),4
152,Kesar (Saffron),5
152,Ferrero Rocher,5
152,Chocolate Almond,5
152,Elaichi (Cardamom),5
152,Salted Caramel,5
152,Thandai,5
152,Gulkand,5
152,Peanut Butter Cup,5
152,Tutti Frutti,4
152,Sweet Corn,4
152,Dry Fruit,5
152,Hazelnut,5
152,Caramel Swirl,5
152,Biscoff,5
152,Tiramisu,5
152,S'mores,5
152,Lavender Honey,5
152,Pista (Pistachio),5
153,Pista (Pistachio),5
153,Rose (Gulab),5
153,Kesar Pista Kulfi,5
153,Coffee,5
153,Litchi,4
153,Mint Chocolate Chip,5
153,Kesar (Saffron),5
153,Black Currant,4
153,Mango Sorbet,3
153,Cookies and Cream,5
153,Watermelon Sorbet,3
153,Matcha Green Tea,5
153,Biscoff,5
153,Birthday Cake,5
153,Gajar Halwa,5
154,Biscoff,4
154,Cookies and Cream,4
154,S'mores,3
154,Strawberry Cheesecake,5
154,Chocolate Almond,2
154,Sitaphal (Custard Apple),5
154,Red Velvet,3
154,Rose (Gulab),5
154,Elaichi (Cardamom),4
154,Chikoo (Sapodilla),5
154,Peanut Butter Cup,2
154,Ferrero Rocher,2
154,Custard,4
154,Tender Coconut,5
154,Rooh Afza,5
154,Mango Kulfi,5
154,Tutti Frutti,5
154,Caramel Swirl,5
154,Rabri,4
154,Pineapple,5
154,Guava,5
155,Pineapple,5
155,Lemon Sorbet,5
155,Cookies and Cream,3
155,Litchi,5
155,Black Currant,5
155,Matcha Green Tea,5
155,Jamun,5
155,Sitaphal (Custard Apple),5
155,Cookie Dough,4
155,Dry Fruit,3
155,Mango Alphonso,5
155,Chocolate,3
155,Vanilla,4
155,Watermelon Sorbet,5
155,Salted Caramel,4
155,Mango Kulfi,5
155,Tiramisu,4
156,Strawberry,4
156,Red Velvet,5
156,Tiramisu,5
156,Rooh Afza,4
156,Peanut Butter Cup,5
156,Litchi,3
156,Anjeer (Fig),4
156,Coconut,3
156,Ferrero Rocher,5
156,Neapolitan,5
156,Chocolate,5
156,Jackfruit,4
156,Butterscotch,5
156,Birthday Cake,5
156,Dark Chocolate,5
156,Caramel Swirl,5
156,Pista (Pistachio),5
156,Watermelon Sorbet,3
156,Coffee,5
156,Strawberry Cheesecake,4
156,Vanilla,5
157,Matcha Green Tea,5
157,Butterscotch,5
157,Gulkand,5
157,Chikoo (Sapodilla),5
157,Mango Sorbet,4
157,Orange Cream,4
157,Pan (Betel Leaf),5
157,Sitaphal (Custard Apple),4
157,Rose (Gulab),5
157,Litchi,4
157,Lemon Sorbet,4
157,Malai Kulfi,5
157,Neapolitan,5
157,Kesar Pista Kulfi,5
157,Tiramisu,5
157,Kaju Draksh,5
157,Hazelnut,5
157,Caramel Swirl,5
157,Anjeer (Fig),4
157,Cookies and Cream,5
157,Rajbhog,5
157,Mango Kulfi,5
158,Hazelnut,5
158,Dry Fruit,5
158,Mango Kulfi,5
158,Kesar (Saffron),5
158,Strawberry,4
158,S'mores,5
158,Cookie Dough,5
158,Tiramisu,5
158,Tender Coconut,5
158,Salted Caramel,5
158,Tutti Frutti,5
158,Lemon Sorbet,3
158,Rooh Afza,5
158,Gulkand,5
158,Caramel Swirl,5
158,Chikoo (Sapodilla),5
159,Coffee,5
159,Aamras,5
159,Peanut Butter Cup,5
159,Gajar Halwa,5
159,Vanilla,5
159,Chikoo (Sapodilla),5
159,Kesar Pista Kulfi,5
159,Custard,5
159,Mint Chocolate Chip,5
159,Cookies and Cream,4
159,Strawberry Cheesecake,5
159,Blueberry Cheesecake,4
159,Watermelon Sorbet,3
159,Jackfruit,5
159,Tiramisu,5
159,Pineapple,4
159,Dry Fruit,5
159,Mango Kulfi,5
159,Strawberry,4
159,Rajbhog,5
160,Pista (Pistachio),3
160,Pineapple,5
160,Cookies and Cream,4
160,S'mores,3
160,Kesar (Saffron),3
160,Chocolate Fudge,3
160,Custard,4
160,Strawberry Cheesecake,5
160,Guava,5
160,Tender Coconut,5
160,Tiramisu,4
160,Chocolate,3
160,Pan (Betel Leaf),5
160,Malai Kulfi,4
160,Mango Alphonso,5
160,Butterscotch,3
160,Matcha Green Tea,5
161,Hazelnut,3
161,Rose (Gulab),4
161,Custard,4
161,Butterscotch,4
161,Dark Chocolate,4
161,Mango Kulfi,5
161,Gajar Halwa,4
161,Lemon Sorbet,4
161,Chocolate Almond,3
161,Cookie Dough,5
161,Peanut Butter Cup,3
161,Chikoo (Sapodilla),5
161,Pineapple,5
161,Orange Cream,4
161,Cookies and Cream,5
161,Malai Kulfi,4
161,Coffee,4
161,Elaichi (Cardamom),4
162,Litchi,4
162,Butterscotch,5
162,Strawberry,4
162,Custard,5
162,Peanut Butter Cup,5
162,Salted Caramel,5
162,Lemon Sorbet,3
162,Chocolate Fudge,5
162,Badam (Almond),5
162,Rooh Afza,5
162,Caramel Swirl,5
162,Ferrero Rocher,5
162,Chocolate,5
162,Malai Kulfi,5
162,Rabri,5
162,Kesar Pista Kulfi,5
163,Cookies and Cream,4
163,Aamras,5
163,Litchi,5
163,Lavender Honey,4
163,Rose (Gulab),5
163,Dry Fruit,4
163,Jamun,5
163,Tiramisu,5
163,Chikoo (Sapodilla),5
163,Chocolate,4
163,Pista (Pistachio),4
163,Tender Coconut,4
163,Malai Kulfi,5
163,Gajar Halwa,5
163,Tutti Frutti,5
163,Chocolate Fudge,5
163,Kesar (Saffron),4
163,Rabri,5
163,Salted Caramel,5
163,Sweet Corn,4
164,S'mores,5
164,Biscoff,5
164,Peanut Butter Cup,5
164,Chocolate Fudge,5
164,Rabri,5
164,Orange Cream,4
164,Sitaphal (Custard Apple),4
164,Tiramisu,5
164,Coffee,5
164,Kaju Draksh,5
164,Blueberry Cheesecake,4
164,Tutti Frutti,4
164,Chocolate,5
164,Chikoo (Sapodilla),4
164,Aamras,4
164,Jackfruit,5
164,Mango Sorbet,4
165,Litchi,5
165,Strawberry Cheesecake,5
165,Malai Kulfi,4
165,Birthday Cake,4
165,Mango Alphonso,5
165,Pineapple,5
165,Badam (Almond),3
165,Kesar (Saffron),4
165,Coconut,5
165,Strawberry,5
165,Vanilla,4
165,Mango Kulfi,5
165,Chocolate Almond,2
165,Kaju Draksh,4
165,Caramel Swirl,5
165,Rose (Gulab),5
165,Tiramisu,4
166,Sitaphal (Custard Apple),5
166,Orange Cream,5
166,Chocolate Almond,1
166,Jackfruit,5
166,Black Currant,5
166,Strawberry Cheesecake,5
166,Chocolate,2
166,Anjeer (Fig),5
166,Rocky Road,1
166,Rose (Gulab),4
166,Vanilla,4
166,Rabri,4
166,Neapolitan,5
166,Thandai,3
166,Kesar Pista Kulfi,3
166,Dry Fruit,3
166,Biscoff,3
166,Tutti Frutti,5
166,Kesar (Saffron),3
166,Rooh Afza,5
167,Kesar (Saffron),5
167,Tutti Frutti,4
167,Rooh Afza,5
167,Chikoo (Sapodilla),5
167,Jackfruit,4
167,Black Currant,4
167,Hazelnut,5
167,Vanilla,5
167,Dark Chocolate,5
167,Mango Kulfi,5
167,Tender Coconut,5
167,Watermelon Sorbet,3
167,Salted Caramel,5
167,Lavender Honey,5
167,Pista (Pistachio),5
168,Kesar (Saffron),5
168,Birthday Cake,5
168,Sitaphal (Custard Apple),5
168,Custard,5
168,Chocolate Almond,5
168,Ferrero Rocher,5
168,Lemon Sorbet,3
168,Jackfruit,5
168,Guava,4
168,Strawberry,4
168,Gulkand,5
168,Red Velvet,5
168,Coffee,5
168,Lavender Honey,5
168,Orange Cream,4
168,Mango Alphonso,5
168,Coconut,5
168,Blueberry Cheesecake,5
168,Vanilla,5
168,Watermelon Sorbet,3
168,Dark Chocolate,5
169,Tender Coconut,5
169,Rocky Road,5
169,Malai Kulfi,5
169,Tutti Frutti,5
169,Coffee,5
169,Badam (Almond),5
169,Kesar Pista Kulfi,5
169,Coconut,5
169,Rabri,5
169,Chocolate Fudge,4
169,Kaju Draksh,5
169,Dry Fruit,5
169,Pineapple,4
169,Mint Chocolate Chip,5
169,Cookie Dough,5
169,Sitaphal (Custard Apple),5
169,Aamras,5
169,Kesar (Saffron),5
169,Guava,4
169,Caramel Swirl,5
169,Mango Sorbet,4
170,Caramel Swirl,5
170,Dry Fruit,3
170,Neapolitan,5
170,Chocolate Fudge,3
170,Black Currant,5
170,Strawberry Cheesecake,5
170,Tutti Frutti,5
170,Lemon Sorbet,5
170,Vanilla,4
170,Custard,5
170,Butterscotch,4
170,Rajbhog,3
170,Sitaphal (Custard Apple),5
170,Peanut Butter Cup,2
170,Coffee,4
170,Birthday Cake,4
170,S'mores,3
170,Kesar (Saffron),4
170,Malai Kulfi,4
171,Gulkand,4
171,Chocolate,5
171,Mint Chocolate Chip,5
171,Peach,3
171,Tutti Frutti,3
171,Kesar (Saffron),4
171,Salted Caramel,5
171,Peanut Butter Cup,5
171,Caramel Swirl,5
171,Coconut,4
171,Dark Chocolate,5
171,Tender Coconut,3
171,Butterscotch,5
171,Guava,3
171,Lemon Sorbet,2
172,Mango Sorbet,3
172,Dry Fruit,5
172,Mango Alphonso,4
172,Tutti Frutti,4
172,Anjeer (Fig),4
172,Lemon Sorbet,3
172,Blueberry Cheesecake,4
172,Black Currant,3
172,Pineapple,3
172,Tender Coconut,4
172,Birthday Cake,5
172,Strawberry,4
172,Guava,3
172,Kaju Draksh,5
172,Butterscotch,5
172,Dark Chocolate,5
172,Sweet Corn,5
173,Coconut,4
173,Watermelon Sorbet,5
173,Dry Fruit,4
173,Jamun,4
173,Birthday Cake,4
173,Tutti Frutti,5
173,Hazelnut,3
173,Chocolate Fudge,4
173,Pineapple,4
173,Mango Sorbet,5
173,Pista (Pistachio),4
173,Tiramisu,4
173,Lemon Sorbet,4
173,Matcha Green Tea,4
173,Kesar (Saffron),4
173,Cookies and Cream,4
173,Rocky Road,4
173,Gajar Halwa,5
174,Mango Sorbet,5
174,Lavender Honey,4
174,Thandai,5
174,Guava,5
174,Chikoo (Sapodilla),5
174,Litchi,5
174,Mango Alphonso,5
174,Matcha Green Tea,4
174,Vanilla,4
174,Gajar Halwa,5
174,Chocolate Fudge,4
174,Caramel Swirl,5
174,Mango Kulfi,5
174,Peach,5
174,Malai Kulfi,5
174,Watermelon Sorbet,5
174,Jamun,4
174,Butterscotch,5
174,Rose (Gulab),4
175,Rose (Gulab),4
175,Strawberry,5
175,Pista (Pistachio),4
175,Malai Kulfi,4
175,Tutti Frutti,5
175,Elaichi (Cardamom),5
175,Rocky Road,4
175,Peanut Butter Cup,4
175,Strawberry Cheesecake,5
175,Sweet Corn,4
175,Tender Coconut,4
175,Kesar Pista Kulfi,4
175,Black Currant,4
175,Mango Kulfi,5
175,Jamun,4
175,Watermelon Sorbet,5
175,Mango Sorbet,5
175,Hazelnut,4
175,Gajar Halwa,5
176,Matcha Green Tea,5
176,Orange Cream,5
176,Chocolate Fudge,5
176,Pineapple,5
176,Mango Kulfi,5
176,Chikoo (Sapodilla),5
176,Rajbhog,4
176,Neapolitan,5
176,Tiramisu,5
176,Black Currant,5
176,Pista (Pistachio),4
176,Sweet Corn,5
176,Butterscotch,5
176,Dark Chocolate,5
176,S'mores,4
176,Elaichi (Cardamom),5
176,Sitaphal (Custard Apple),5
176,Chocolate Almond,4
177,Kesar (Saffron),5
177,Butterscotch,5
177,Rajbhog,4
177,Badam (Almond),4
177,Mint Chocolate Chip,4
177,Anjeer (Fig),5
177,Gulkand,5
177,Jackfruit,5
177,Hazelnut,3
177,Ferrero Rocher,3
177,Orange Cream,5
177,Guava,5
177,Dry Fruit,4
177,Salted Caramel,4
177,Lemon Sorbet,5
177,Rabri,5
177,Pan (Betel Leaf),4
178,Strawberry Cheesecake,5
178,Peanut Butter Cup,5
178,Rajbhog,5
178,Guava,4
178,Vanilla,4
178,Sitaphal (Custard Apple),4
178,Lavender Honey,5
178,Tutti Frutti,4
178,Coconut,5
178,Peach,4
178,Biscoff,5
178,Hazelnut,5
178,Chikoo (Sapodilla),5
178,Strawberry,4
178,Elaichi (Cardamom),5
178,Mango Alphonso,4
178,Pan (Betel Leaf),5
178,Aamras,5
178,Anjeer (Fig),5
178,Coffee,5
178,Tender Coconut,5
179,Chocolate Almond,5
179,Pineapple,3
179,Cookie Dough,5
179,Peach,3
179,Blueberry Cheesecake,4
179,Biscoff,5
179,Vanilla,5
179,Watermelon Sorbet,3
179,Rose (Gulab),4
179,Rabri,5
179,Badam (Almond),5
179,Mango Sorbet,3
179,Hazelnut,5
179,Dry Fruit,5
179,Red Velvet,5
179,Mint Chocolate Chip,5
180,Chocolate Almond,5
180,Chocolate,5
180,Red Velvet,5
180,Tutti Frutti,4
180,Kaju Draksh,5
180,Guava,3
180,Rooh Afza,5
180,Salted Caramel,5
180,Chocolate Fudge,5
180,Birthday Cake,5
180,Litchi,4
180,Pineapple,4
180,Elaichi (Cardamom),5
180,Jamun,4
180,Rabri,5
180,Cookies and Cream,5
180,Coffee,5
180,Rocky Road,5
180,Lemon Sorbet,3
180,Ferrero Rocher,5
180,Caramel Swirl,5
181,Matcha Green Tea,5
181,Biscoff,4
181,Tutti Frutti,5
181,Butterscotch,5
181,Kesar (Saffron),5
181,Pan (Betel Leaf),5
181,Malai Kulfi,5
181,Hazelnut,3
181,Birthday Cake,5
181,S'mores,4
181,Cookies and Cream,5
181,Pineapple,5
181,Gulkand,5
181,Chocolate Almond,2
181,Chocolate Fudge,4
181,Tiramisu,5
181,Mango Kulfi,5
181,Dark Chocolate,4
182,Peanut Butter Cup,5
182,Rajbhog,5
182,Rocky Road,5
182,Chikoo (Sapodilla),4
182,Neapolitan,5
182,Dark Chocolate,5
182,Dry Fruit,5
182,Elaichi (Cardamom),5
182,Vanilla,5
182,Aamras,3
182,S'mores,5
182,Gulkand,5
182,Pan (Betel Leaf),4
182,Lemon Sorbet,2
182,Ferrero Rocher,5
182,Watermelon Sorbet,2
182,Orange Cream,3
182,Gajar Halwa,5
182,Kesar Pista Kulfi,5
182,Mango Sorbet,3
182,Malai Kulfi,5
182,Chocolate Fudge,5
183,Malai Kulfi,5
183,Tiramisu,5
183,Custard,5
183,Badam (Almond),5
183,Dark Chocolate,5
183,Aamras,3
183,Pineapple,3
183,Tutti Frutti,3
183,Pan (Betel Leaf),4
183,Jackfruit,4
183,Matcha Green Tea,4
183,Anjeer (Fig),4
183,Chocolate Fudge,5
183,S'mores,5
183,Mango Alphonso,3
183,Rajbhog,5
183,Mango Sorbet,3
183,Butterscotch,5
183,Mango Kulfi,4
183,Orange Cream,3
183,Cookies and Cream,5
184,Strawberry Cheesecake,5
184,Tiramisu,5
184,Caramel Swirl,5
184,Cookies and Cream,5
184,Mango Sorbet,4
184,Salted Caramel,5
184,Lavender Honey,5
184,Mint Chocolate Chip,5
184,Dry Fruit,5
184,Chocolate,5
184,Butterscotch,5
184,Birthday Cake,5
184,Neapolitan,5
184,Ferrero Rocher,5
184,Sitaphal (Custard Apple),5
184,Guava,5
185,Lavender Honey,5
185,Coffee,5
185,Black Currant,4
185,Salted Caramel,5
185,Jamun,3
185,Custard,5
185,Dry Fruit,5
185,Anjeer (Fig),4
185,Guava,3
185,Mango Kulfi,4
185,Birthday Cake,4
185,Lemon Sorbet,2
185,Coconut,5
185,Kaju Draksh,5
185,Sitaphal (Custard Apple),5
185,Rajbhog,5
185,Neapolitan,4
185,S'mores,4
185,Orange Cream,4
185,Gajar Halwa,5
185,Dark Chocolate,3
186,Jackfruit,5
186,Neapolitan,5
186,Birthday Cake,4
186,Hazelnut,3
186,Tiramisu,4
186,Guava,5
186,Rajbhog,3
186,Anjeer (Fig),5
186,Cookies and Cream,4
186,Cookie Dough,4
186,Pineapple,5
186,Chikoo (Sapodilla),5
186,Chocolate,2
186,Rabri,4
186,Blueberry Cheesecake,5
186,Mango Sorbet,5
187,Red Velvet,5
187,Litchi,4
187,Rocky Road,5
187,Thandai,5
187,Blueberry Cheesecake,4
187,Mango Sorbet,3
187,Pista (Pistachio),5
187,Tutti Frutti,4
187,Vanilla,4
187,Chocolate Fudge,5
187,Coffee,5
187,Butterscotch,5
187,Mango Alphonso,4
187,Dark Chocolate,5
187,Elaichi (Cardamom),5
187,Pineapple,3
187,Rabri,5
187,Lemon Sorbet,4
188,Chocolate Fudge,5
188,Orange Cream,3
188,Thandai,4
188,Gulkand,3
188,Elaichi (Cardamom),4
188,Kesar Pista Kulfi,5
188,Red Velvet,5
188,Anjeer (Fig),3
188,Litchi,2
188,Coffee,5
188,Gajar Halwa,4
188,Biscoff,5
188,Ferrero Rocher,5
188,Jackfruit,3
188,Watermelon Sorbet,2
188,Dry Fruit,5
188,Rajbhog,4
188,Tiramisu,5
188,Chocolate,5
188,Kesar (Saffron),4
189,Strawberry Cheesecake,5
189,Salted Caramel,5
189,Cookie Dough,5
189,Peach,4
189,Neapolitan,5
189,Biscoff,5
189,Coffee,5
189,Tutti Frutti,5
189,S'mores,5
189,Rose (Gulab),5
189,Dry Fruit,5
189,Butterscotch,5
189,Pineapple,4
189,Peanut Butter Cup,5
189,Tender Coconut,5
189,Gulkand,5
189,Watermelon Sorbet,4
189,Birthday Cake,5
189,Strawberry,4
189,Rooh Afza,5
189,Litchi,4
190,Kesar Pista Kulfi,4
190,Strawberry,5
190,Watermelon Sorbet,5
190,Kesar (Saffron),4
190,Mango Kulfi,5
190,Mango Alphonso,5
190,Malai Kulfi,5
190,Dry Fruit,4
190,Custard,4
190,Ferrero Rocher,4
190,Mint Chocolate Chip,4
190,Aamras,5
190,Butterscotch,5
190,Elaichi (Cardamom),4
190,Chikoo (Sapodilla),5
190,Rose (Gulab),4
190,Salted Caramel,5
191,Orange Cream,5
191,Dark Chocolate,5
191,Rajbhog,5
191,Mango Kulfi,5
191,Strawberry,5
191,Birthday Cake,5
191,Rabri,5
191,Tutti Frutti,5
191,Peanut Butter Cup,4
191,Chocolate Fudge,5
191,Thandai,4
191,Pan (Betel Leaf),4
191,Hazelnut,3
191,Rocky Road,4
191,Black Currant,5
191,Kesar (Saffron),5
191,Jackfruit,5
191,Butterscotch,5
191,Peach,5
191,Lavender Honey,4
192,Gulkand,5
192,Rajbhog,5
192,Gajar Halwa,5
192,Lavender Honey,4
192,Peanut Butter Cup,4
192,Jamun,5
192,Kesar Pista Kulfi,4
192,Red Velvet,5
192,Jackfruit,5
192,Vanilla,4
192,Cookie Dough,5
192,Mango Sorbet,5
192,Rooh Afza,4
192,Pan (Betel Leaf),4
192,Thandai,4
192,Salted Caramel,5
193,Ferrero Rocher,5
193,Pan (Betel Leaf),5
193,Chikoo (Sapodilla),5
193,Chocolate Almond,4
193,Biscoff,5
193,Coconut,5
193,Peach,5
193,Kesar Pista Kulfi,5
193,Jackfruit,5
193,S'mores,5
193,Caramel Swirl,5
193,Lavender Honey,4
193,Pineapple,5
193,Custard,5
193,Sweet Corn,5
193,Red Velvet,4
193,Chocolate Fudge,4
193,Tender Coconut,4
193,Cookies and Cream,5
193,Guava,5
194,Rooh Afza,3
194,Strawberry Cheesecake,4
194,Sitaphal (Custard Apple),4
194,Elaichi (Cardamom),4
194,Aamras,4
194,Guava,4
194,Custard,5
194,Dry Fruit,5
194,Red Velvet,5
